fid, fiv, hid, hiv, batt, hr, hbn, hbts1, hbts2, hbts3, hbts4, hbts5, hbts6, hbts7, hbts8, hbts9, hbts10, hbts11, hbts12, hbts13, hbts14, hbts15, distance, speed, strides
26,1f,80,vd,80,113,236,51003,50483,49959,49419,48883,48335,47791,47231,46683,46143,45615,45079,44063,43563,43059,1824,200,112
26,1f,80,vd,80,113,237,52035,51003,50483,49959,49419,48883,48335,47791,47231,46683,46143,45615,45079,44063,43563,1861,281,114
26,1f,80,vd,78,113,239,53075,52559,52035,51003,50483,49959,49419,48883,48335,47791,47231,46683,46143,45615,45079,1861,281,114
26,1f,80,vd,78,113,241,54115,53595,53075,52559,52035,51003,50483,49959,49419,48883,48335,47791,47231,46683,46143,1888,200,116
26,1f,80,vd,79,113,243,55171,54651,54115,53595,53075,52559,52035,51003,50483,49959,49419,48883,48335,47791,47231,1888,200,116
26,1f,80,vd,76,114,245,56219,55695,55171,54651,54115,53595,53075,52559,52035,51003,50483,49959,49419,48883,48335,1915,200,117
26,1f,80,vd,78,114,247,57275,56743,56219,55695,55171,54651,54115,53595,53075,52559,52035,51003,50483,49959,49419,1915,200,117
26,1f,80,vd,79,114,248,57811,57275,56743,56219,55695,55171,54651,54115,53595,53075,52559,52035,51003,50483,49959,1950,281,119
26,1f,80,vd,78,113,249,58903,57811,57275,56743,56219,55695,55171,54651,54115,53595,53075,52559,52035,51003,50483,1950,281,119
26,1f,80,vd,77,113,251,59979,59463,58903,57811,57275,56743,56219,55695,55171,54651,54115,53595,53075,52559,52035,1982,256,121
26,1f,80,vd,77,113,253,61035,60507,59979,59463,58903,57811,57275,56743,56219,55695,55171,54651,54115,53595,53075,1982,256,121
26,1f,80,vd,78,113,255,62091,61551,61035,60507,59979,59463,58903,57811,57275,56743,56219,55695,55171,54651,54115,2014,256,122
26,1f,80,vd,79,113,1,63099,62587,62091,61551,61035,60507,59979,59463,58903,57811,57275,56743,56219,55695,55171,2014,256,122
26,1f,80,vd,79,114,3,64147,63611,63099,62587,62091,61551,61035,60507,59979,59463,58903,57811,57275,56743,56219,2046,256,124
26,1f,80,vd,79,114,5,65195,64667,64147,63611,63099,62587,62091,61551,61035,60507,59979,59463,58903,57811,57275,2046,256,124
26,1f,80,vd,78,114,7,731,191,65195,64667,64147,63611,63099,62587,62091,61551,61035,60507,59979,59463,58903,2090,331,126
26,1f,80,vd,79,113,8,1275,731,191,65195,64667,64147,63611,63099,62587,62091,61551,61035,60507,59979,59463,2090,331,126
26,1f,80,vd,78,113,10,2339,1807,1275,731,191,65195,64667,64147,63611,63099,62587,62091,61551,61035,60507,2122,256,127
26,1f,80,vd,79,113,12,3419,2867,2339,1807,1275,731,191,65195,64667,64147,63611,63099,62587,62091,61551,2122,256,127
26,1f,80,vd,79,114,14,4423,3915,3419,2867,2339,1807,1275,731,191,65195,64667,64147,63611,63099,62587,2149,200,1
26,1f,80,vd,79,115,16,5423,4927,4423,3915,3419,2867,2339,1807,1275,731,191,65195,64667,64147,63611,2149,200,1
26,1f,80,vd,78,115,18,6411,5919,5423,4927,4423,3915,3419,2867,2339,1807,1275,731,191,65195,64667,2176,200,2
26,1f,80,vd,80,116,20,7407,6907,6411,5919,5423,4927,4423,3915,3419,2867,2339,1807,1275,731,191,2176,200,2
26,1f,80,vd,78,116,22,8447,7911,7407,6907,6411,5919,5423,4927,4423,3915,3419,2867,2339,1807,1275,2213,281,4
26,1f,80,vd,79,116,24,9507,8983,8447,7911,7407,6907,6411,5919,5423,4927,4423,3915,3419,2867,2339,2213,281,4
26,1f,80,vd,80,116,25,10035,9507,8983,8447,7911,7407,6907,6411,5919,5423,4927,4423,3915,3419,2867,2240,200,6
26,1f,80,vd,77,115,27,11635,11107,10035,9507,8983,8447,7911,7407,6907,6411,5919,5423,4927,4423,3915,2240,200,6
26,1f,80,vd,79,115,29,12703,12167,11635,11107,10035,9507,8983,8447,7911,7407,6907,6411,5919,5423,4927,2267,200,7
26,1f,80,vd,79,115,30,13263,12703,12167,11635,11107,10035,9507,8983,8447,7911,7407,6907,6411,5919,5423,2267,200,7
26,1f,80,vd,79,115,32,14279,13763,13263,12703,12167,11635,11107,10035,9507,8983,8447,7911,7407,6907,6411,2310,331,9
26,1f,80,vd,79,115,34,15311,14795,14279,13763,13263,12703,12167,11635,11107,10035,9507,8983,8447,7911,7407,2310,331,9
26,1f,80,vd,78,115,36,16355,15859,15311,14795,14279,13763,13263,12703,12167,11635,11107,10035,9507,8983,8447,2331,150,10
26,1f,80,vd,80,115,38,17387,16875,16355,15859,15311,14795,14279,13763,13263,12703,12167,11635,11107,10035,9507,2331,150,10
26,1f,80,vd,78,115,40,18439,17903,17387,16875,16355,15859,15311,14795,14279,13763,13263,12703,12167,11635,11107,2363,256,12
26,1f,80,vd,78,115,42,19459,18943,18439,17903,17387,16875,16355,15859,15311,14795,14279,13763,13263,12703,12167,2363,256,12
26,1f,80,vd,78,115,44,20503,19979,19459,18943,18439,17903,17387,16875,16355,15859,15311,14795,14279,13763,13263,2406,331,14
26,1f,80,vd,77,115,46,21551,21031,20503,19979,19459,18943,18439,17903,17387,16875,16355,15859,15311,14795,14279,2406,331,14
26,1f,80,vd,78,115,48,22587,22071,21551,21031,20503,19979,19459,18943,18439,17903,17387,16875,16355,15859,15311,2438,256,15
26,1f,80,vd,78,115,50,23607,23099,22587,22071,21551,21031,20503,19979,19459,18943,18439,17903,17387,16875,16355,2438,256,15
26,1f,80,vd,78,116,52,24615,24111,23607,23099,22587,22071,21551,21031,20503,19979,19459,18943,18439,17903,17387,2466,200,17
26,1f,80,vd,79,116,53,25591,24615,24111,23607,23099,22587,22071,21551,21031,20503,19979,19459,18943,18439,17903,2466,200,17
26,1f,80,vd,81,116,55,26547,26071,25591,24615,24111,23607,23099,22587,22071,21551,21031,20503,19979,19459,18943,2502,281,19
26,1f,80,vd,79,117,57,27511,27027,26547,26071,25591,24615,24111,23607,23099,22587,22071,21551,21031,20503,19979,2502,281,19
26,1f,80,vd,79,117,59,28507,28011,27511,27027,26547,26071,25591,24615,24111,23607,23099,22587,22071,21551,21031,2530,200,20
26,1f,80,vd,78,118,61,29503,29003,28507,28011,27511,27027,26547,26071,25591,24615,24111,23607,23099,22587,22071,2530,200,20
26,1f,80,vd,80,118,63,30583,30023,29503,29003,28507,28011,27511,27027,26547,26071,25591,24615,24111,23607,23099,2557,200,22
26,1f,80,vd,79,117,65,31671,31119,30583,30023,29503,29003,28507,28011,27511,27027,26547,26071,25591,24615,24111,2557,200,22
26,1f,80,vd,79,116,66,32223,31671,31119,30583,30023,29503,29003,28507,28011,27511,27027,26547,26071,25591,24615,2584,200,23
26,1f,80,vd,79,115,68,33335,32791,32223,31671,31119,30583,30023,29503,29003,28507,28011,27511,27027,26547,26071,2584,200,23
26,1f,80,vd,79,114,70,34427,33883,33335,32791,32223,31671,31119,30583,30023,29503,29003,28507,28011,27511,27027,2627,331,25
26,1f,80,vd,80,114,72,35483,34987,34427,33883,33335,32791,32223,31671,31119,30583,30023,29503,29003,28507,28011,2627,331,25
26,1f,80,vd,79,114,74,36503,35999,35483,34987,34427,33883,33335,32791,32223,31671,31119,30583,30023,29503,29003,2659,256,27
26,1f,80,vd,77,115,75,37503,36503,35999,35483,34987,34427,33883,33335,32791,32223,31671,31119,30583,30023,29503,2659,256,27
26,1f,80,vd,77,115,77,38491,37995,37503,36503,35999,35483,34987,34427,33883,33335,32791,32223,31671,31119,30583,2691,256,28
26,1f,80,vd,77,116,79,39483,38983,38491,37995,37503,36503,35999,35483,34987,34427,33883,33335,32791,32223,31671,2691,256,28
26,1f,80,vd,79,116,81,40511,40003,39483,38983,38491,37995,37503,36503,35999,35483,34987,34427,33883,33335,32791,2734,331,30
26,1f,80,vd,78,116,82,41027,40511,40003,39483,38983,38491,37995,37503,36503,35999,35483,34987,34427,33883,33335,2734,331,30
26,1f,80,vd,79,116,84,42655,42087,41027,40511,40003,39483,38983,38491,37995,37503,36503,35999,35483,34987,34427,2766,256,32
26,1f,80,vd,79,116,85,43199,42655,42087,41027,40511,40003,39483,38983,38491,37995,37503,36503,35999,35483,34987,2766,256,32
26,1f,80,vd,78,115,87,44303,43751,43199,42655,42087,41027,40511,40003,39483,38983,38491,37995,37503,36503,35999,2794,200,33
26,1f,80,vd,79,115,89,45399,44863,44303,43751,43199,42655,42087,41027,40511,40003,39483,38983,38491,37995,37503,2794,200,33
26,1f,80,vd,77,115,91,46447,45927,45399,44863,44303,43751,43199,42655,42087,41027,40511,40003,39483,38983,38491,2821,200,35
26,1f,80,vd,79,115,93,47503,46975,46447,45927,45399,44863,44303,43751,43199,42655,42087,41027,40511,40003,39483,2821,200,35
26,1f,80,vd,78,115,95,48543,48023,47503,46975,46447,45927,45399,44863,44303,43751,43199,42655,42087,41027,40511,2856,281,37
26,1f,80,vd,78,115,97,49615,49067,48543,48023,47503,46975,46447,45927,45399,44863,44303,43751,43199,42655,42087,2856,281,37
26,1f,80,vd,78,114,99,50659,50135,49615,49067,48543,48023,47503,46975,46447,45927,45399,44863,44303,43751,43199,2883,200,38
26,1f,80,vd,78,114,101,51731,51195,50659,50135,49615,49067,48543,48023,47503,46975,46447,45927,45399,44863,44303,2883,200,38
26,1f,80,vd,78,114,102,52279,51731,51195,50659,50135,49615,49067,48543,48023,47503,46975,46447,45927,45399,44863,2910,200,40
26,1f,80,vd,79,114,104,53347,52815,52279,51731,51195,50659,50135,49615,49067,48543,48023,47503,46975,46447,45927,2910,200,40
26,1f,80,vd,78,114,106,54411,53879,53347,52815,52279,51731,51195,50659,50135,49615,49067,48543,48023,47503,46975,2954,331,42
26,1f,80,vd,78,113,108,55467,54963,54411,53879,53347,52815,52279,51731,51195,50659,50135,49615,49067,48543,48023,2954,331,42
26,1f,80,vd,79,114,110,56495,55983,55467,54963,54411,53879,53347,52815,52279,51731,51195,50659,50135,49615,49067,2986,256,43
26,1f,80,vd,80,114,112,57499,56995,56495,55983,55467,54963,54411,53879,53347,52815,52279,51731,51195,50659,50135,2986,256,43
26,1f,80,vd,81,115,114,58495,57995,57499,56995,56495,55983,55467,54963,54411,53879,53347,52815,52279,51731,51195,3018,256,45
26,1f,80,vd,79,115,116,59515,59007,58495,57995,57499,56995,56495,55983,55467,54963,54411,53879,53347,52815,52279,3018,256,45
26,1f,80,vd,77,116,118,60527,60019,59515,59007,58495,57995,57499,56995,56495,55983,55467,54963,54411,53879,53347,3061,331,47
26,1f,80,vd,79,116,120,61555,61055,60527,60019,59515,59007,58495,57995,57499,56995,56495,55983,55467,54963,54411,3061,331,47
26,1f,80,vd,80,116,122,62571,62063,61555,61055,60527,60019,59515,59007,58495,57995,57499,56995,56495,55983,55467,3093,256,48
26,1f,80,vd,80,116,124,63607,63087,62571,62063,61555,61055,60527,60019,59515,59007,58495,57995,57499,56995,56495,3093,256,48
26,1f,80,vd,78,116,126,64659,64139,63607,63087,62571,62063,61555,61055,60527,60019,59515,59007,58495,57995,57499,3120,200,50
26,1f,80,vd,79,116,128,191,65183,64659,64139,63607,63087,62571,62063,61555,61055,60527,60019,59515,59007,58495,3120,200,50
26,1f,80,vd,79,116,130,1203,691,191,65183,64659,64139,63607,63087,62571,62063,61555,61055,60527,60019,59515,3157,281,52
26,1f,80,vd,79,116,131,1715,1203,691,191,65183,64659,64139,63607,63087,62571,62063,61555,61055,60527,60019,3157,281,52
26,1f,80,vd,78,116,133,2731,2239,1715,1203,691,191,65183,64659,64139,63607,63087,62571,62063,61555,61055,3184,200,53
26,1f,80,vd,79,117,135,3743,3231,2731,2239,1715,1203,691,191,65183,64659,64139,63607,63087,62571,62063,3184,200,53
26,1f,80,vd,79,116,137,4775,4255,3743,3231,2731,2239,1715,1203,691,191,65183,64659,64139,63607,63087,3211,200,55
26,1f,80,vd,79,116,139,5807,5283,4775,4255,3743,3231,2731,2239,1715,1203,691,191,65183,64659,64139,3211,200,55
26,1f,80,vd,79,116,141,6871,6359,5807,5283,4775,4255,3743,3231,2731,2239,1715,1203,691,191,65183,3246,281,57
26,1f,80,vd,78,116,143,7915,7391,6871,6359,5807,5283,4775,4255,3743,3231,2731,2239,1715,1203,691,3246,281,57
26,1f,80,vd,79,116,145,8955,8443,7915,7391,6871,6359,5807,5283,4775,4255,3743,3231,2731,2239,1715,3278,256,58
26,1f,80,vd,78,116,146,9471,8955,8443,7915,7391,6871,6359,5807,5283,4775,4255,3743,3231,2731,2239,3278,256,58
26,1f,80,vd,78,116,148,10995,10487,9471,8955,8443,7915,7391,6871,6359,5807,5283,4775,4255,3743,3231,3310,256,60
26,1f,80,vd,78,116,150,11995,11495,10995,10487,9471,8955,8443,7915,7391,6871,6359,5807,5283,4775,4255,3310,256,60
26,1f,80,vd,77,116,152,13015,12503,11995,11495,10995,10487,9471,8955,8443,7915,7391,6871,6359,5807,5283,3342,256,61
26,1f,80,vd,79,116,154,14071,13531,13015,12503,11995,11495,10995,10487,9471,8955,8443,7915,7391,6871,6359,3342,256,61
26,1f,80,vd,78,116,156,15099,14591,14071,13531,13015,12503,11995,11495,10995,10487,9471,8955,8443,7915,7391,3386,331,63
26,1f,80,vd,80,116,158,16147,15627,15099,14591,14071,13531,13015,12503,11995,11495,10995,10487,9471,8955,8443,3386,331,63
26,1f,80,vd,80,116,159,17179,16147,15627,15099,14591,14071,13531,13015,12503,11995,11495,10995,10487,9471,8955,3418,256,65
26,1f,80,vd,80,116,160,17719,17179,16147,15627,15099,14591,14071,13531,13015,12503,11995,11495,10995,10487,9471,3418,256,65
26,1f,80,vd,79,116,162,18719,18211,17719,17179,16147,15627,15099,14591,14071,13531,13015,12503,11995,11495,10995,3445,200,66
26,1f,80,vd,77,115,163,19747,18719,18211,17719,17179,16147,15627,15099,14591,14071,13531,13015,12503,11995,11495,3445,200,66
26,1f,80,vd,79,115,165,20799,20279,19747,18719,18211,17719,17179,16147,15627,15099,14591,14071,13531,13015,12503,3482,281,68
26,1f,80,vd,79,115,167,21831,21319,20799,20279,19747,18719,18211,17719,17179,16147,15627,15099,14591,14071,13531,3482,281,68
26,1f,80,vd,79,115,169,22899,22351,21831,21319,20799,20279,19747,18719,18211,17719,17179,16147,15627,15099,14591,3509,200,70
26,1f,80,vd,78,115,171,23903,23419,22899,22351,21831,21319,20799,20279,19747,18719,18211,17719,17179,16147,15627,3509,200,70
26,1f,80,vd,77,116,173,24891,24395,23903,23419,22899,22351,21831,21319,20799,20279,19747,18719,18211,17719,17179,3536,200,71
26,1f,80,vd,77,117,175,25879,25379,24891,24395,23903,23419,22899,22351,21831,21319,20799,20279,19747,18719,18211,3536,200,71
26,1f,80,vd,77,117,177,26903,26395,25879,25379,24891,24395,23903,23419,22899,22351,21831,21319,20799,20279,19747,3573,281,73
26,1f,80,vd,77,117,179,27915,27411,26903,26395,25879,25379,24891,24395,23903,23419,22899,22351,21831,21319,20799,3573,281,73
26,1f,80,vd,78,117,181,28947,28419,27915,27411,26903,26395,25879,25379,24891,24395,23903,23419,22899,22351,21831,3605,256,75
26,1f,80,vd,79,117,183,29947,29439,28947,28419,27915,27411,26903,26395,25879,25379,24891,24395,23903,23419,22899,3605,256,75
26,1f,80,vd,80,117,185,30955,30451,29947,29439,28947,28419,27915,27411,26903,26395,25879,25379,24891,24395,23903,3637,256,76
26,1f,80,vd,78,117,187,31991,31471,30955,30451,29947,29439,28947,28419,27915,27411,26903,26395,25879,25379,24891,3637,256,76
26,1f,80,vd,80,117,189,33007,32503,31991,31471,30955,30451,29947,29439,28947,28419,27915,27411,26903,26395,25879,3680,331,78
26,1f,80,vd,78,117,191,34007,33511,33007,32503,31991,31471,30955,30451,29947,29439,28947,28419,27915,27411,26903,3680,331,78
26,1f,80,vd,78,118,193,35015,34511,34007,33511,33007,32503,31991,31471,30955,30451,29947,29439,28947,28419,27915,3712,256,80
26,1f,80,vd,78,118,195,36015,35515,35015,34511,34007,33511,33007,32503,31991,31471,30955,30451,29947,29439,28947,3712,256,80
26,1f,80,vd,78,118,197,37023,36515,36015,35515,35015,34511,34007,33511,33007,32503,31991,31471,30955,30451,29947,3744,256,81
26,1f,80,vd,79,118,199,38067,37551,37023,36515,36015,35515,35015,34511,34007,33511,33007,32503,31991,31471,30955,3744,256,81
26,1f,80,vd,77,118,201,39111,38591,38067,37551,37023,36515,36015,35515,35015,34511,34007,33511,33007,32503,31991,3787,331,83
26,1f,80,vd,79,117,202,40171,39111,38591,38067,37551,37023,36515,36015,35515,35015,34511,34007,33511,33007,32503,3787,331,83
26,1f,80,vd,78,117,203,40695,40171,39111,38591,38067,37551,37023,36515,36015,35515,35015,34511,34007,33511,33007,3819,256,85
26,1f,80,vd,80,117,205,41743,41215,40695,40171,39111,38591,38067,37551,37023,36515,36015,35515,35015,34511,34007,3819,256,85
26,1f,80,vd,79,116,207,42831,42303,41743,41215,40695,40171,39111,38591,38067,37551,37023,36515,36015,35515,35015,3851,256,86
26,1f,80,vd,77,116,209,43851,43331,42831,42303,41743,41215,40695,40171,39111,38591,38067,37551,37023,36515,36015,3851,256,86
26,1f,80,vd,78,116,210,44887,43851,43331,42831,42303,41743,41215,40695,40171,39111,38591,38067,37551,37023,36515,3883,256,88
26,1f,80,vd,77,116,212,45911,45399,44887,43851,43331,42831,42303,41743,41215,40695,40171,39111,38591,38067,37551,3883,256,88
26,1f,80,vd,79,116,213,46423,45911,45399,44887,43851,43331,42831,42303,41743,41215,40695,40171,39111,38591,38067,3926,331,90
26,1f,80,vd,78,116,215,47983,47463,46423,45911,45399,44887,43851,43331,42831,42303,41743,41215,40695,40171,39111,3926,331,90
26,1f,80,vd,79,116,217,49027,48503,47983,47463,46423,45911,45399,44887,43851,43331,42831,42303,41743,41215,40695,3954,200,91
26,1f,80,vd,78,116,219,50087,49559,49027,48503,47983,47463,46423,45911,45399,44887,43851,43331,42831,42303,41743,3954,200,91
26,1f,80,vd,80,116,221,51131,50611,50087,49559,49027,48503,47983,47463,46423,45911,45399,44887,43851,43331,42831,3981,200,93
26,1f,80,vd,80,116,222,52175,51131,50611,50087,49559,49027,48503,47983,47463,46423,45911,45399,44887,43851,43331,3981,200,93
26,1f,80,vd,77,116,224,53199,52687,52175,51131,50611,50087,49559,49027,48503,47983,47463,46423,45911,45399,44887,4016,281,95
26,1f,80,vd,77,116,224,53199,52687,52175,51131,50611,50087,49559,49027,48503,47983,47463,46423,45911,45399,44887,4016,281,95
26,1f,80,vd,78,116,226,54759,54227,53199,52687,52175,51131,50611,50087,49559,49027,48503,47983,47463,46423,45911,4043,200,96
26,1f,80,vd,77,115,228,55823,55287,54759,54227,53199,52687,52175,51131,50611,50087,49559,49027,48503,47983,47463,4043,200,96
26,1f,80,vd,78,115,229,56907,55823,55287,54759,54227,53199,52687,52175,51131,50611,50087,49559,49027,48503,47983,4070,200,98
26,1f,80,vd,79,115,231,58003,57439,56907,55823,55287,54759,54227,53199,52687,52175,51131,50611,50087,49559,49027,4070,200,98
26,1f,80,vd,78,114,233,59047,58519,58003,57439,56907,55823,55287,54759,54227,53199,52687,52175,51131,50611,50087,18,331,100
26,1f,80,vd,78,114,235,60099,59571,59047,58519,58003,57439,56907,55823,55287,54759,54227,53199,52687,52175,51131,18,331,100
26,1f,80,vd,77,114,237,61127,60639,60099,59571,59047,58519,58003,57439,56907,55823,55287,54759,54227,53199,52687,38,150,101
26,1f,80,vd,77,114,239,62171,61663,61127,60639,60099,59571,59047,58519,58003,57439,56907,55823,55287,54759,54227,38,150,101
26,1f,80,vd,78,115,241,63163,62659,62171,61663,61127,60639,60099,59571,59047,58519,58003,57439,56907,55823,55287,70,256,102
26,1f,80,vd,79,116,243,64203,63671,63163,62659,62171,61663,61127,60639,60099,59571,59047,58519,58003,57439,56907,70,256,102
26,1f,80,vd,79,116,244,64711,64203,63671,63163,62659,62171,61663,61127,60639,60099,59571,59047,58519,58003,57439,102,256,104
26,1f,80,vd,79,115,246,231,65235,64711,64203,63671,63163,62659,62171,61663,61127,60639,60099,59571,59047,58519,102,256,104
26,1f,80,vd,77,115,248,1271,751,231,65235,64711,64203,63671,63163,62659,62171,61663,61127,60639,60099,59571,134,256,105
26,1f,80,vd,78,115,250,2331,1787,1271,751,231,65235,64711,64203,63671,63163,62659,62171,61663,61127,60639,134,256,105
26,1f,80,vd,77,115,252,3379,2839,2331,1787,1271,751,231,65235,64711,64203,63671,63163,62659,62171,61663,166,256,107
26,1f,80,vd,79,116,254,4387,3871,3379,2839,2331,1787,1271,751,231,65235,64711,64203,63671,63163,62659,166,256,107
26,1f,80,vd,80,116,0,5427,4911,4387,3871,3379,2839,2331,1787,1271,751,231,65235,64711,64203,63671,187,150,108
26,1f,80,vd,78,116,2,6447,5943,5427,4911,4387,3871,3379,2839,2331,1787,1271,751,231,65235,64711,187,150,108
26,1f,80,vd,78,116,4,7443,6947,6447,5943,5427,4911,4387,3871,3379,2839,2331,1787,1271,751,231,219,256,109
26,1f,80,vd,78,117,6,8431,7939,7443,6947,6447,5943,5427,4911,4387,3871,3379,2839,2331,1787,1271,219,256,109
26,1f,80,vd,78,117,8,9463,8939,8431,7939,7443,6947,6447,5943,5427,4911,4387,3871,3379,2839,2331,251,256,111
26,1f,80,vd,80,117,10,10559,9995,9463,8939,8431,7939,7443,6947,6447,5943,5427,4911,4387,3871,3379,251,256,111
26,1f,80,vd,80,116,11,11111,10559,9995,9463,8939,8431,7939,7443,6947,6447,5943,5427,4911,4387,3871,283,256,112
26,1f,80,vd,79,114,13,12255,11695,11111,10559,9995,9463,8939,8431,7939,7443,6947,6447,5943,5427,4911,283,256,112
26,1f,80,vd,79,114,15,13355,12807,12255,11695,11111,10559,9995,9463,8939,8431,7939,7443,6947,6447,5943,304,150,113
26,1f,80,vd,78,113,17,14439,13899,13355,12807,12255,11695,11111,10559,9995,9463,8939,8431,7939,7443,6947,304,150,113
26,1f,80,vd,79,113,18,14975,14439,13899,13355,12807,12255,11695,11111,10559,9995,9463,8939,8431,7939,7443,336,256,115
26,1f,80,vd,79,113,20,16539,16027,14975,14439,13899,13355,12807,12255,11695,11111,10559,9995,9463,8939,8431,336,256,115
26,1f,80,vd,77,113,21,17551,16539,16027,14975,14439,13899,13355,12807,12255,11695,11111,10559,9995,9463,8939,368,256,116
26,1f,80,vd,78,113,23,18559,18083,17551,16539,16027,14975,14439,13899,13355,12807,12255,11695,11111,10559,9995,368,256,116
26,1f,80,vd,79,113,25,19575,19063,18559,18083,17551,16539,16027,14975,14439,13899,13355,12807,12255,11695,11111,400,256,118
26,1f,80,vd,80,113,26,20115,19575,19063,18559,18083,17551,16539,16027,14975,14439,13899,13355,12807,12255,11695,400,256,118
26,1f,80,vd,79,112,28,21211,20675,20115,19575,19063,18559,18083,17551,16539,16027,14975,14439,13899,13355,12807,432,256,119
26,1f,80,vd,80,112,30,22299,21751,21211,20675,20115,19575,19063,18559,18083,17551,16539,16027,14975,14439,13899,432,256,119
26,1f,80,vd,79,111,32,23435,22875,22299,21751,21211,20675,20115,19575,19063,18559,18083,17551,16539,16027,14975,453,150,120
26,1f,80,vd,80,111,34,24519,23979,23435,22875,22299,21751,21211,20675,20115,19575,19063,18559,18083,17551,16539,453,150,120
26,1f,80,vd,79,111,36,25607,25055,24519,23979,23435,22875,22299,21751,21211,20675,20115,19575,19063,18559,18083,485,256,122
26,1f,80,vd,79,111,37,26651,25607,25055,24519,23979,23435,22875,22299,21751,21211,20675,20115,19575,19063,18559,485,256,122
26,1f,80,vd,78,111,38,27171,26651,25607,25055,24519,23979,23435,22875,22299,21751,21211,20675,20115,19575,19063,517,256,123
26,1f,80,vd,80,110,39,28207,27171,26651,25607,25055,24519,23979,23435,22875,22299,21751,21211,20675,20115,19575,517,256,123
26,1f,80,vd,78,110,40,29259,28207,27171,26651,25607,25055,24519,23979,23435,22875,22299,21751,21211,20675,20115,549,256,125
26,1f,80,vd,80,110,42,30307,29783,29259,28207,27171,26651,25607,25055,24519,23979,23435,22875,22299,21751,21211,549,256,125
26,1f,80,vd,78,110,44,31415,30851,30307,29783,29259,28207,27171,26651,25607,25055,24519,23979,23435,22875,22299,581,256,126
26,1f,80,vd,78,109,46,32547,31991,31415,30851,30307,29783,29259,28207,27171,26651,25607,25055,24519,23979,23435,581,256,126
26,1f,80,vd,78,109,48,33659,33103,32547,31991,31415,30851,30307,29783,29259,28207,27171,26651,25607,25055,24519,602,150,127
26,1f,80,vd,79,109,49,34223,33659,33103,32547,31991,31415,30851,30307,29783,29259,28207,27171,26651,25607,25055,602,150,127
26,1f,80,vd,77,109,51,35339,34811,34223,33659,33103,32547,31991,31415,30851,30307,29783,29259,28207,27171,26651,634,256,1
26,1f,80,vd,79,109,53,36403,35871,35339,34811,34223,33659,33103,32547,31991,31415,30851,30307,29783,29259,28207,634,256,1
26,1f,80,vd,77,110,55,37459,36927,36403,35871,35339,34811,34223,33659,33103,32547,31991,31415,30851,30307,29783,654,150,2
26,1f,80,vd,78,110,57,38507,37991,37459,36927,36403,35871,35339,34811,34223,33659,33103,32547,31991,31415,30851,654,150,2
26,1f,80,vd,79,111,58,39031,38507,37991,37459,36927,36403,35871,35339,34811,34223,33659,33103,32547,31991,31415,686,256,3
26,1f,80,vd,79,111,60,40643,40091,39031,38507,37991,37459,36927,36403,35871,35339,34811,34223,33659,33103,32547,686,256,3
26,1f,80,vd,80,111,61,41183,40643,40091,39031,38507,37991,37459,36927,36403,35871,35339,34811,34223,33659,33103,707,150,4
26,1f,80,vd,78,111,63,42275,41723,41183,40643,40091,39031,38507,37991,37459,36927,36403,35871,35339,34811,34223,707,150,4
26,1f,80,vd,78,110,65,43383,42851,42275,41723,41183,40643,40091,39031,38507,37991,37459,36927,36403,35871,35339,739,256,6
26,1f,80,vd,78,111,67,44487,43923,43383,42851,42275,41723,41183,40643,40091,39031,38507,37991,37459,36927,36403,739,256,6
26,1f,80,vd,80,111,69,45559,45007,44487,43923,43383,42851,42275,41723,41183,40643,40091,39031,38507,37991,37459,771,256,7
26,1f,80,vd,79,111,71,46591,46071,45559,45007,44487,43923,43383,42851,42275,41723,41183,40643,40091,39031,38507,771,256,7
26,1f,80,vd,80,111,73,47631,47111,46591,46071,45559,45007,44487,43923,43383,42851,42275,41723,41183,40643,40091,803,256,9
26,1f,80,vd,79,111,74,48183,47631,47111,46591,46071,45559,45007,44487,43923,43383,42851,42275,41723,41183,40643,803,256,9
26,1f,80,vd,79,112,76,49223,48699,48183,47631,47111,46591,46071,45559,45007,44487,43923,43383,42851,42275,41723,824,150,10
26,1f,80,vd,79,112,78,50287,49751,49223,48699,48183,47631,47111,46591,46071,45559,45007,44487,43923,43383,42851,824,150,10
26,1f,80,vd,79,111,80,51379,50855,50287,49751,49223,48699,48183,47631,47111,46591,46071,45559,45007,44487,43923,856,256,11
26,1f,80,vd,79,112,82,52439,51911,51379,50855,50287,49751,49223,48699,48183,47631,47111,46591,46071,45559,45007,856,256,11
26,1f,80,vd,79,112,84,53527,52971,52439,51911,51379,50855,50287,49751,49223,48699,48183,47631,47111,46591,46071,888,256,13
26,1f,80,vd,79,112,86,54579,54043,53527,52971,52439,51911,51379,50855,50287,49751,49223,48699,48183,47631,47111,888,256,13
26,1f,80,vd,78,112,87,55115,54579,54043,53527,52971,52439,51911,51379,50855,50287,49751,49223,48699,48183,47631,909,150,14
26,1f,80,vd,77,111,89,56259,55679,55115,54579,54043,53527,52971,52439,51911,51379,50855,50287,49751,49223,48699,909,150,14
26,1f,80,vd,78,111,91,57371,56815,56259,55679,55115,54579,54043,53527,52971,52439,51911,51379,50855,50287,49751,941,256,15
26,1f,80,vd,79,110,93,58467,57919,57371,56815,56259,55679,55115,54579,54043,53527,52971,52439,51911,51379,50855,941,256,15
